duplicate_group_id,frame_id,representative_raw_track_id,suppressed_raw_track_ids,member_raw_track_ids,member_count,status
dup_0779,1081,mot_0011,mot_0379,mot_0011|mot_0379,2,duplicate_suppressed
dup_0780,1082,mot_0011,mot_0379,mot_0011|mot_0379,2,duplicate_suppressed
dup_0781,1083,mot_0011,mot_0379,mot_0011|mot_0379,2,duplicate_suppressed
dup_0782,1084,mot_0011,mot_0379,mot_0011|mot_0379,2,duplicate_suppressed
dup_0783,1085,mot_0011,mot_0379,mot_0011|mot_0379,2,duplicate_suppressed
dup_0784,1086,mot_0011,mot_0379,mot_0011|mot_0379,2,duplicate_suppressed
dup_0785,1087,mot_0011,mot_0379,mot_0011|mot_0379,2,duplicate_suppressed
dup_0786,1088,mot_0011,mot_0379,mot_0011|mot_0379,2,duplicate_suppressed
dup_0787,1089,mot_0011,mot_0379,mot_0011|mot_0379,2,duplicate_suppressed
dup_0788,1090,mot_0011,mot_0379,mot_0011|mot_0379,2,duplicate_suppressed
dup_0789,1091,mot_0011,mot_0379,mot_0011|mot_0379,2,duplicate_suppressed
dup_0790,1115,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0791,1116,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0792,1117,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0793,1118,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0794,1119,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0795,1120,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0796,1121,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0797,1122,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0798,1123,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0799,1124,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0800,1126,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0801,1127,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0802,1128,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0803,1129,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0804,1130,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0805,1131,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0806,1132,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0807,1133,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0808,1134,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0809,1135,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0810,1136,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0811,1137,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0812,1138,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0813,1139,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0814,1140,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0815,1141,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0816,1142,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0817,1143,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0818,1144,mot_0011,mot_0384,mot_0011|mot_0384,2,duplicate_suppressed
dup_0819,1151,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0820,1152,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0821,1153,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0822,1154,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0823,1155,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0824,1156,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0825,1157,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0826,1158,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0827,1159,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0828,1160,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0829,1161,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0830,1162,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0831,1163,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0832,1164,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0833,1165,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0834,1166,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0835,1167,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0836,1168,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0837,1169,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0838,1170,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0839,1171,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0840,1172,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0841,1173,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0842,1174,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0843,1175,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0844,1176,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0845,1177,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0846,1178,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0847,1179,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0848,1180,mot_0011,mot_0389,mot_0011|mot_0389,2,duplicate_suppressed
dup_0849,1185,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0850,1186,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0851,1187,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0852,1188,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0853,1189,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0854,1190,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0855,1191,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0856,1192,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0857,1193,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0858,1194,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0859,1195,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0860,1196,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0861,1197,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0862,1198,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0863,1199,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0864,1200,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0865,1201,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0866,1202,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0867,1203,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0868,1204,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0869,1205,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0870,1206,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0871,1207,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0872,1208,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0873,1209,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0874,1210,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0875,1211,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0876,1212,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0877,1213,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0878,1214,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0879,1215,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0880,1216,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0881,1217,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0882,1218,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0883,1219,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0884,1220,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0885,1221,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0886,1222,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0887,1223,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0888,1224,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0889,1225,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0890,1226,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0891,1227,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0892,1228,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0893,1229,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0894,1230,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0895,1231,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0896,1232,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0897,1233,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0898,1234,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0899,1235,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0900,1236,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0901,1237,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0902,1238,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0903,1239,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0904,1240,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0905,1241,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0906,1242,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0907,1243,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0908,1244,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0909,1245,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0910,1246,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0911,1247,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0912,1248,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0913,1249,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0914,1250,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0915,1251,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0916,1252,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0917,1253,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0918,1254,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0919,1255,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0920,1256,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0921,1257,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0922,1258,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0923,1259,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0924,1260,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0925,1261,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0926,1262,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0927,1263,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0928,1264,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0929,1265,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0930,1266,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0931,1267,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0932,1268,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0933,1269,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0934,1270,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0935,1271,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0936,1272,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0937,1273,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0938,1274,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0939,1275,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0940,1276,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0941,1277,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0942,1278,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0943,1279,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0944,1280,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0945,1281,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0946,1282,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0947,1283,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0948,1284,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0949,1285,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0950,1286,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0951,1287,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0952,1288,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0953,1289,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0954,1290,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0955,1291,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0956,1292,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0957,1293,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0958,1294,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0959,1295,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0960,1296,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0961,1297,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0962,1298,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0963,1299,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0964,1300,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0965,1301,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0966,1302,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0967,1303,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0968,1304,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0969,1305,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0970,1306,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0971,1307,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0972,1308,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0973,1309,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0974,1310,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0975,1311,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0976,1312,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0977,1313,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0978,1314,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0979,1315,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
dup_0980,1316,mot_0011,mot_0391,mot_0011|mot_0391,2,duplicate_suppressed
